month,state_name,contact_mode,age_group,gender,scam_category,amount_lost,reports,state
2025-04-01,Victoria,Online,Under 18,Male,Investment scams,0.0,1,VIC
2025-06-01,Victoria,Online,55 - 64,Male,Investment scams,105318.71,4,VIC
2025-09-01,Victoria,Online,35 - 44,Male,Investment scams,31783.39,9,VIC
2025-02-01,Victoria,Online,18 - 24,Male,Investment scams,0.0,2,VIC
2025-02-01,Victoria,Online,45 - 54,Male,Investment scams,112399.15,6,VIC
2025-08-01,Victoria,Online,18 - 24,Male,Investment scams,0.0,2,VIC
2025-05-01,Victoria,Online,18 - 24,Male,Investment scams,0.0,2,VIC
2025-03-01,Victoria,Online,65 and over,Male,Investment scams,11273.0,5,VIC
2025-09-01,Victoria,Online,25 - 34,Male,Investment scams,1600.0,3,VIC
2025-11-01,Victoria,Online,18 - 24,Male,Investment scams,130.0,2,VIC
2025-07-01,Victoria,Online,25 - 34,Male,Investment scams,11175.0,4,VIC
2025-02-01,Victoria,Online,25 - 34,Male,Investment scams,225360.0,5,VIC
2025-08-01,Victoria,Online,45 - 54,Male,Investment scams,412000.0,2,VIC
2025-09-01,Outside of Australia,Online,Under 18,Male,Investment scams,0.0,1,Outside of Australia
2025-02-01,Outside of Australia,Online,45 - 54,Male,Investment scams,247781.49,9,Outside of Australia
2025-06-01,Outside of Australia,Online,18 - 24,Male,Investment scams,4500.0,4,Outside of Australia
2025-05-01,Outside of Australia,Online,55 - 64,Male,Investment scams,497886.73,2,Outside of Australia
2025-06-01,Outside of Australia,Online,45 - 54,Male,Investment scams,44698.57,5,Outside of Australia
2025-01-01,Outside of Australia,Online,Unspecified,Male,Investment scams,12901.37,7,Outside of Australia
2025-07-01,Outside of Australia,Online,Unspecified,Male,Investment scams,160020.0,6,Outside of Australia
2025-10-01,Outside of Australia,Online,45 - 54,Male,Investment scams,1051320.0,4,Outside of Australia
2025-03-01,Outside of Australia,Online,65 and over,Male,Investment scams,0.0,3,Outside of Australia
2025-10-01,Outside of Australia,Online,18 - 24,Male,Investment scams,2.0,3,Outside of Australia
2025-11-01,Outside of Australia,Online,Unspecified,Male,Investment scams,0.0,5,Outside of Australia
2025-09-01,Outside of Australia,Online,18 - 24,Male,Investment scams,342.84,2,Outside of Australia
2025-08-01,Outside of Australia,Online,65 and over,Male,Investment scams,0.0,2,Outside of Australia
2025-07-01,Outside of Australia,Online,45 - 54,Male,Investment scams,29518.15,8,Outside of Australia
2025-10-01,Outside of Australia,Online,Unspecified,Male,Investment scams,350.0,10,Outside of Australia
2025-05-01,Outside of Australia,Online,Unspecified,Male,Investment scams,6490.0,10,Outside of Australia
2025-11-01,Outside of Australia,Online,18 - 24,Male,Investment scams,198.0,3,Outside of Australia
2025-02-01,Outside of Australia,Online,55 - 64,Male,Investment scams,697889.0,4,Outside of Australia
2025-09-01,Outside of Australia,Online,Unspecified,Male,Investment scams,24030.0,4,Outside of Australia
2025-11-01,Outside of Australia,Online,55 - 64,Male,Investment scams,0.0,3,Outside of Australia
2025-02-01,Outside of Australia,Online,Under 18,Male,Investment scams,0.0,1,Outside of Australia
2025-04-01,Outside of Australia,Online,45 - 54,Male,Investment scams,4355.0,9,Outside of Australia
2025-04-01,Outside of Australia,Online,Unspecified,Male,Investment scams,56130.0,7,Outside of Australia
2025-08-01,Outside of Australia,Online,18 - 24,Male,Investment scams,1030.0,8,Outside of Australia
2025-02-01,Outside of Australia,Online,65 and over,Male,Investment scams,0.0,2,Outside of Australia
2025-09-01,Outside of Australia,Online,55 - 64,Male,Investment scams,0.0,1,Outside of Australia
2025-03-01,Outside of Australia,Online,18 - 24,Male,Investment scams,15161.82,12,Outside of Australia
2025-08-01,Outside of Australia,Online,Unspecified,Male,Investment scams,40.0,13,Outside of Australia
2025-06-01,Outside of Australia,Online,Unspecified,Male,Investment scams,1040500.0,6,Outside of Australia
2025-02-01,Outside of Australia,Online,18 - 24,Male,Investment scams,49.0,2,Outside of Australia
2025-04-01,Outside of Australia,Online,18 - 24,Male,Investment scams,0.0,4,Outside of Australia
2025-11-01,Outside of Australia,Online,45 - 54,Male,Investment scams,10000.0,4,Outside of Australia
2025-07-01,Outside of Australia,Online,18 - 24,Male,Investment scams,1645.98,4,Outside of Australia
2025-05-01,Outside of Australia,Online,45 - 54,Male,Investment scams,1534845.0,8,Outside of Australia
2025-01-01,Outside of Australia,Online,55 - 64,Male,Investment scams,3050.0,6,Outside of Australia
2025-06-01,Outside of Australia,Online,Under 18,Male,Investment scams,0.0,1,Outside of Australia
2025-08-01,Outside of Australia,Online,55 - 64,Male,Investment scams,16438.37,4,Outside of Australia
2025-09-01,Outside of Australia,Online,65 and over,Male,Investment scams,45.63,5,Outside of Australia
2025-07-01,Outside of Australia,Online,55 - 64,Male,Investment scams,133007.0,4,Outside of Australia
2025-10-01,Outside of Australia,Online,55 - 64,Male,Investment scams,0.0,3,Outside of Australia
2025-05-01,Outside of Australia,Online,18 - 24,Male,Investment scams,22325.92,5,Outside of Australia
2025-05-01,Outside of Australia,Online,65 and over,Male,Investment scams,1540658.0,3,Outside of Australia
2025-04-01,Outside of Australia,Online,65 and over,Male,Investment scams,0.0,1,Outside of Australia
2025-05-01,Outside of Australia,Online,Under 18,Male,Investment scams,0.0,1,Outside of Australia
2025-08-01,Outside of Australia,Online,45 - 54,Male,Investment scams,0.0,6,Outside of Australia
2025-01-01,Outside of Australia,Online,45 - 54,Male,Investment scams,2258.0,4,Outside of Australia
2025-04-01,Outside of Australia,Online,55 - 64,Male,Investment scams,81131.34,5,Outside of Australia
2025-02-01,Outside of Australia,Online,Unspecified,Male,Investment scams,20050.0,4,Outside of Australia
2025-09-01,Outside of Australia,Online,45 - 54,Male,Investment scams,286860.21,3,Outside of Australia
2025-10-01,Outside of Australia,Online,Under 18,Male,Investment scams,0.0,1,Outside of Australia
2025-11-01,Outside of Australia,Online,65 and over,Male,Investment scams,0.0,1,Outside of Australia
2025-03-01,Outside of Australia,Online,45 - 54,Male,Investment scams,1396.0,6,Outside of Australia
2025-03-01,Outside of Australia,Online,55 - 64,Male,Investment scams,65237.0,4,Outside of Australia
2025-04-01,Outside of Australia,Online,25 - 34,Male,Investment scams,1696.0,5,Outside of Australia
2025-07-01,Outside of Australia,Online,25 - 34,Male,Investment scams,15415.63,13,Outside of Australia
2025-08-01,Outside of Australia,Online,25 - 34,Male,Investment scams,188396.0,24,Outside of Australia
2025-05-01,Outside of Australia,Online,25 - 34,Male,Investment scams,597697.3,12,Outside of Australia
2025-11-01,Outside of Australia,Online,25 - 34,Male,Investment scams,575.0,7,Outside of Australia
2025-03-01,Outside of Australia,Online,25 - 34,Male,Investment scams,79090.05,13,Outside of Australia
2025-01-01,Outside of Australia,Online,25 - 34,Male,Investment scams,25931.85,11,Outside of Australia
2025-10-01,Outside of Australia,Online,25 - 34,Male,Investment scams,20913.11,7,Outside of Australia
2025-02-01,Outside of Australia,Online,25 - 34,Male,Investment scams,307898.0,9,Outside of Australia
2025-06-01,Outside of Australia,Online,25 - 34,Male,Investment scams,8256.0,11,Outside of Australia
2025-09-01,Outside of Australia,Online,25 - 34,Male,Investment scams,91517.44,5,Outside of Australia
2025-07-01,Outside of Australia,Online,35 - 44,Male,Investment scams,311127.39,12,Outside of Australia
2025-05-01,Outside of Australia,Online,35 - 44,Male,Investment scams,436254.14,7,Outside of Australia
2025-08-01,Outside of Australia,Online,35 - 44,Male,Investment scams,6865.65,12,Outside of Australia
2025-06-01,Outside of Australia,Online,35 - 44,Male,Investment scams,47545.58,12,Outside of Australia
2025-10-01,Outside of Australia,Online,35 - 44,Male,Investment scams,9673.35,10,Outside of Australia
2025-02-01,Outside of Australia,Online,35 - 44,Male,Investment scams,175312.91,12,Outside of Australia
2025-03-01,Outside of Australia,Online,35 - 44,Male,Investment scams,195131.7,10,Outside of Australia
2025-11-01,Outside of Australia,Online,35 - 44,Male,Investment scams,0.0,7,Outside of Australia
2025-09-01,Outside of Australia,Online,35 - 44,Male,Investment scams,7920.95,6,Outside of Australia
2025-01-01,Outside of Australia,Online,35 - 44,Male,Investment scams,335736.43,12,Outside of Australia
2025-08-01,New South Wales,Online,35 - 44,Male,Investment scams,242029.0,25,NSW
2025-09-01,New South Wales,Online,35 - 44,Male,Investment scams,52628.25,19,NSW
2025-01-01,New South Wales,Online,35 - 44,Male,Investment scams,333700.0,9,NSW
2025-07-01,New South Wales,Online,35 - 44,Male,Investment scams,99802.0,17,NSW
2025-10-01,New South Wales,Online,35 - 44,Male,Investment scams,186237.34,13,NSW
2025-11-01,New South Wales,Online,35 - 44,Male,Investment scams,33512.0,11,NSW
2025-05-01,New South Wales,Online,35 - 44,Male,Investment scams,21520.0,5,NSW
2025-03-01,New South Wales,Online,35 - 44,Male,Investment scams,151805.0,3,NSW
2025-02-01,New South Wales,Online,35 - 44,Male,Investment scams,178309.73,9,NSW
2025-04-01,New South Wales,Online,35 - 44,Male,Investment scams,25937.0,5,NSW
2025-10-01,New South Wales,Online,65 and over,Male,Investment scams,436400.0,15,NSW
2025-05-01,New South Wales,Online,45 - 54,Male,Investment scams,525244.0,13,NSW
2025-09-01,New South Wales,Online,65 and over,Male,Investment scams,12500.0,13,NSW
2025-07-01,New South Wales,Online,55 - 64,Male,Investment scams,108400.0,10,NSW
2025-02-01,New South Wales,Online,65 and over,Male,Investment scams,822019.0,5,NSW
2025-11-01,New South Wales,Online,55 - 64,Male,Investment scams,142650.0,10,NSW
2025-04-01,New South Wales,Online,55 - 64,Male,Investment scams,469733.4,4,NSW
2025-03-01,New South Wales,Online,55 - 64,Male,Investment scams,8221.88,5,NSW
2025-09-01,New South Wales,Online,55 - 64,Male,Investment scams,223316.0,8,NSW
2025-05-01,New South Wales,Online,65 and over,Male,Investment scams,266889.0,8,NSW
2025-06-01,New South Wales,Online,18 - 24,Male,Investment scams,49403.0,8,NSW
2025-04-01,New South Wales,Online,25 - 34,Male,Investment scams,5500.0,2,NSW
2025-11-01,New South Wales,Online,65 and over,Male,Investment scams,500373.0,5,NSW
2025-01-01,New South Wales,Online,65 and over,Male,Investment scams,2008200.0,7,NSW
2025-10-01,New South Wales,Online,55 - 64,Male,Investment scams,50000.0,6,NSW
2025-02-01,New South Wales,Online,Under 18,Male,Investment scams,0.0,1,NSW
2025-11-01,New South Wales,Online,45 - 54,Male,Investment scams,28450.0,12,NSW
2025-09-01,New South Wales,Online,45 - 54,Male,Investment scams,270415.0,8,NSW
2025-09-01,New South Wales,Online,18 - 24,Male,Investment scams,0.0,5,NSW
2025-03-01,New South Wales,Online,65 and over,Male,Investment scams,660003.0,10,NSW
2025-08-01,New South Wales,Online,18 - 24,Male,Investment scams,1100.0,6,NSW
2025-04-01,New South Wales,Online,65 and over,Male,Investment scams,486403.0,11,NSW
2025-07-01,New South Wales,Online,18 - 24,Male,Investment scams,1600.0,2,NSW
2025-11-01,New South Wales,Online,25 - 34,Male,Investment scams,190400.0,9,NSW
2025-08-01,New South Wales,Online,45 - 54,Male,Investment scams,801719.12,9,NSW
2025-07-01,New South Wales,Online,65 and over,Male,Investment scams,53326.65,6,NSW
2025-07-01,New South Wales,Online,25 - 34,Male,Investment scams,240017.49,10,NSW
2025-09-01,New South Wales,Online,25 - 34,Male,Investment scams,57400.0,7,NSW
2025-06-01,New South Wales,Online,25 - 34,Male,Investment scams,159237.0,9,NSW
2025-10-01,New South Wales,Online,25 - 34,Male,Investment scams,10003.76,9,NSW
2025-01-01,New South Wales,Online,55 - 64,Male,Investment scams,22151.0,7,NSW
2025-08-01,New South Wales,Online,65 and over,Male,Investment scams,560.0,5,NSW
2025-01-01,New South Wales,Online,45 - 54,Male,Investment scams,277599.52,10,NSW
2025-06-01,New South Wales,Online,55 - 64,Male,Investment scams,333800.11,6,NSW
2025-06-01,New South Wales,Online,Under 18,Male,Investment scams,250.0,2,NSW
2025-06-01,New South Wales,Online,65 and over,Male,Investment scams,528636.89,12,NSW
2025-01-01,New South Wales,Online,25 - 34,Male,Investment scams,85120.0,8,NSW
2025-03-01,New South Wales,Online,45 - 54,Male,Investment scams,621000.0,9,NSW
2025-10-01,New South Wales,Online,45 - 54,Male,Investment scams,80060.0,11,NSW
2025-06-01,New South Wales,Online,45 - 54,Male,Investment scams,30322.0,3,NSW
2025-02-01,New South Wales,Online,55 - 64,Male,Investment scams,154280.0,5,NSW
2025-03-01,New South Wales,Online,25 - 34,Male,Investment scams,405858.97,9,NSW
2025-08-01,New South Wales,Online,55 - 64,Male,Investment scams,184950.0,8,NSW
2025-02-01,New South Wales,Online,25 - 34,Male,Investment scams,11120.0,3,NSW
2025-09-01,New South Wales,Online,Under 18,Male,Investment scams,0.0,1,NSW
2025-08-01,New South Wales,Online,25 - 34,Male,Investment scams,107626.0,9,NSW
2025-05-01,New South Wales,Online,55 - 64,Male,Investment scams,402413.0,4,NSW
2025-01-01,New South Wales,Online,18 - 24,Male,Investment scams,4400.0,3,NSW
2025-11-01,New South Wales,Online,18 - 24,Male,Investment scams,0.0,1,NSW
2025-07-01,New South Wales,Online,45 - 54,Male,Investment scams,15000.0,3,NSW
2025-05-01,New South Wales,Online,25 - 34,Male,Investment scams,505398.82,4,NSW
2025-04-01,New South Wales,Online,18 - 24,Male,Investment scams,14108.24,4,NSW
2025-10-01,New South Wales,Online,Unspecified,Male,Investment scams,130900.0,18,NSW
2025-09-01,New South Wales,Online,Unspecified,Male,Investment scams,8603.0,10,NSW
2025-07-01,New South Wales,Online,Unspecified,Male,Investment scams,16000.0,11,NSW
2025-05-01,New South Wales,Online,Unspecified,Male,Investment scams,189000.0,8,NSW
2025-02-01,New South Wales,Online,Unspecified,Male,Investment scams,59286.55,9,NSW
2025-04-01,New South Wales,Online,Unspecified,Male,Investment scams,3825.0,3,NSW
2025-08-01,New South Wales,Online,Unspecified,Male,Investment scams,483000.0,14,NSW
2025-03-01,New South Wales,Online,Unspecified,Male,Investment scams,3390.45,4,NSW
2025-11-01,New South Wales,Online,Unspecified,Male,Investment scams,0.0,7,NSW
2025-01-01,New South Wales,Online,Unspecified,Male,Investment scams,222815.0,9,NSW
2025-06-01,New South Wales,Online,Unspecified,Male,Investment scams,281398.96,9,NSW
2025-10-01,Queensland,Email,45 - 54,Female,Payment redirection (business email compromise) scams,0.0,6,QLD
2025-10-01,Queensland,Email,55 - 64,Female,Payment redirection (business email compromise) scams,0.0,3,QLD
2025-07-01,Queensland,Email,35 - 44,Female,Payment redirection (business email compromise) scams,0.0,3,QLD
2025-04-01,Queensland,Email,25 - 34,Female,Payment redirection (business email compromise) scams,0.0,2,QLD
2025-09-01,Queensland,Email,35 - 44,Female,Payment redirection (business email compromise) scams,0.0,6,QLD
2025-01-01,Queensland,Email,25 - 34,Female,Payment redirection (business email compromise) scams,3300.0,3,QLD
2025-01-01,Queensland,Email,35 - 44,Female,Payment redirection (business email compromise) scams,0.0,1,QLD
2025-10-01,Queensland,Email,25 - 34,Female,Payment redirection (business email compromise) scams,23300.0,7,QLD
2025-07-01,Queensland,Email,55 - 64,Female,Payment redirection (business email compromise) scams,1000.0,4,QLD
2025-07-01,Queensland,Email,25 - 34,Female,Payment redirection (business email compromise) scams,0.0,2,QLD
2025-01-01,Queensland,Email,45 - 54,Female,Payment redirection (business email compromise) scams,0.0,1,QLD
2025-05-01,Queensland,Email,55 - 64,Female,Payment redirection (business email compromise) scams,0.0,5,QLD
2025-04-01,Queensland,Email,45 - 54,Female,Payment redirection (business email compromise) scams,0.0,3,QLD
2025-11-01,Queensland,Email,18 - 24,Female,Payment redirection (business email compromise) scams,0.0,1,QLD
2025-05-01,Queensland,Email,25 - 34,Female,Payment redirection (business email compromise) scams,2000.0,6,QLD
2025-07-01,Queensland,Email,45 - 54,Female,Payment redirection (business email compromise) scams,0.0,2,QLD
2025-10-01,Queensland,Email,35 - 44,Female,Payment redirection (business email compromise) scams,4500.0,6,QLD
2025-06-01,Queensland,Email,45 - 54,Female,Payment redirection (business email compromise) scams,0.0,4,QLD
2025-06-01,Queensland,Email,18 - 24,Female,Payment redirection (business email compromise) scams,0.0,1,QLD
2025-03-01,Queensland,Email,45 - 54,Female,Payment redirection (business email compromise) scams,1800.0,4,QLD
2025-08-01,Queensland,Email,35 - 44,Female,Payment redirection (business email compromise) scams,3800.0,3,QLD
2025-03-01,Queensland,Email,65 and over,Female,Payment redirection (business email compromise) scams,0.0,1,QLD
2025-02-01,Queensland,Email,45 - 54,Female,Payment redirection (business email compromise) scams,0.0,3,QLD
2025-05-01,Queensland,Email,35 - 44,Female,Payment redirection (business email compromise) scams,0.0,3,QLD
2025-10-01,Queensland,Email,65 and over,Female,Payment redirection (business email compromise) scams,0.0,2,QLD
2025-02-01,Queensland,Email,35 - 44,Female,Payment redirection (business email compromise) scams,267.9,3,QLD
2025-09-01,Queensland,Email,55 - 64,Female,Payment redirection (business email compromise) scams,0.0,2,QLD
2025-06-01,Queensland,Email,65 and over,Female,Payment redirection (business email compromise) scams,0.0,1,QLD
2025-06-01,Queensland,Email,55 - 64,Female,Payment redirection (business email compromise) scams,0.0,4,QLD
2025-02-01,Queensland,Email,55 - 64,Female,Payment redirection (business email compromise) scams,0.0,2,QLD
2025-03-01,Queensland,Email,35 - 44,Female,Payment redirection (business email compromise) scams,9390.0,4,QLD
2025-11-01,Queensland,Email,45 - 54,Female,Payment redirection (business email compromise) scams,0.0,1,QLD
2025-08-01,Queensland,Email,55 - 64,Female,Payment redirection (business email compromise) scams,0.0,1,QLD
2025-02-01,Queensland,Email,65 and over,Female,Payment redirection (business email compromise) scams,0.0,1,QLD
2025-06-01,Queensland,Email,25 - 34,Female,Payment redirection (business email compromise) scams,0.0,2,QLD
2025-07-01,Queensland,Email,65 and over,Female,Payment redirection (business email compromise) scams,0.0,1,QLD
2025-01-01,Queensland,Email,65 and over,Female,Payment redirection (business email compromise) scams,0.0,1,QLD
2025-05-01,Queensland,Email,45 - 54,Female,Payment redirection (business email compromise) scams,0.0,2,QLD
2025-04-01,Queensland,Email,55 - 64,Female,Payment redirection (business email compromise) scams,0.0,2,QLD
2025-06-01,Queensland,Email,35 - 44,Female,Payment redirection (business email compromise) scams,19250.0,3,QLD
2025-07-01,Queensland,Email,18 - 24,Female,Payment redirection (business email compromise) scams,0.0,1,QLD
